,PM2.5,Seq2Seq_LSTM
270,7.515000000000001,3.3583345
271,8.547368421052628,3.089725
272,5.43157894736842,7.5002775
273,7.515000000000001,5.5922923
274,8.547368421052628,4.512796
275,3.4263157894736835,3.9554238
276,7.515000000000001,3.7025986
277,8.547368421052628,3.2902565
278,3.4263157894736835,2.9446723
279,2.1421052631578954,2.6611228
280,8.547368421052628,6.69807
281,3.4263157894736835,5.1178517
282,2.1421052631578954,4.092761
283,1.98,3.500207
284,3.4263157894736835,5.516938
285,2.1421052631578954,4.4507146
286,1.98,3.6376004
287,2.6473684210526316,3.0946593
288,2.1421052631578954,2.689592
289,1.98,2.604251
290,2.6473684210526316,2.4519682
291,1.6263157894736842,2.2125413
292,1.98,2.0776181
293,2.6473684210526316,2.0384717
294,1.6263157894736842,1.9709456
295,1.8894736842105266,1.8447766
296,2.6473684210526316,2.001499
297,1.6263157894736842,1.9674585
298,1.8894736842105266,1.9564323
299,2.921052631578948,1.8912327
300,1.6263157894736842,2.704361
301,1.8894736842105266,2.524182
302,2.921052631578948,2.4140742
303,1.931578947368421,2.2830122
304,1.8894736842105266,1.3970981
305,2.921052631578948,1.4214418
306,1.931578947368421,1.4518068
307,1.78421052631579,1.4622552
308,2.921052631578948,2.0577393
309,1.931578947368421,2.0348334
310,1.78421052631579,2.045274
311,1.6799999999999997,2.0388243
312,1.931578947368421,2.9096696
313,1.78421052631579,2.7591326
314,1.6799999999999997,2.6713393
315,1.7684210526315791,2.5661876
316,1.78421052631579,1.7927799
317,1.6799999999999997,1.8099935
318,1.7684210526315791,1.8368506
319,2.0894736842105264,1.8544154
320,1.6799999999999997,1.8119965
321,1.7684210526315791,1.8334007
322,2.0894736842105264,1.8654408
323,1.8842105263157896,1.8911746
324,1.7684210526315791,1.6429355
325,2.0894736842105264,1.6841753
326,1.8842105263157896,1.7263157
327,1.7736842105263162,1.7626967
328,2.0894736842105264,1.8271146
329,1.8842105263157896,1.85854
330,1.7736842105263162,1.8992119
331,2.9368421052631586,1.9340537
332,1.8842105263157896,2.1956565
333,1.7736842105263162,2.1973217
334,2.9368421052631586,2.2505832
335,4.921052631578948,2.271921
336,1.7736842105263162,1.8397033
337,2.9368421052631586,1.876405
338,4.921052631578948,1.947119
339,3.5500000000000007,1.9940033
340,2.9368421052631586,1.8086166
341,4.921052631578948,1.848434
342,3.5500000000000007,1.9215376
343,5.268421052631579,1.97333
344,4.921052631578948,3.208251
345,3.5500000000000007,3.0312963
346,5.268421052631579,3.0137525
347,5.23157894736842,2.9415402
348,3.5500000000000007,4.6785555
349,5.268421052631579,4.0893536
350,5.23157894736842,3.8405204
351,5.28421052631579,3.6946096
352,5.268421052631579,3.2565627
353,5.23157894736842,3.1634603
354,5.28421052631579,3.1496348
355,5.0210526315789465,3.038208
356,5.23157894736842,5.447856
357,5.28421052631579,4.767707
358,5.0210526315789465,4.464179
359,6.089473684210527,4.303741
360,5.28421052631579,4.673229
361,5.0210526315789465,4.261846
362,6.089473684210527,4.071642
363,9.157894736842103,3.8759956
364,5.0210526315789465,5.055539
365,6.089473684210527,4.503222
366,9.157894736842103,4.2283225
367,13.068421052631578,3.9840074
368,6.089473684210527,4.597795
369,9.157894736842103,4.1524315
370,13.068421052631578,3.9279623
371,12.042105263157893,3.666431
372,9.157894736842103,5.703694
373,13.068421052631578,4.8903384
374,12.042105263157893,4.450982
375,9.068421052631578,4.1188793
376,13.068421052631578,8.030372
377,12.042105263157893,6.4661274
378,9.068421052631578,5.537741
379,9.56315789473684,5.000362
380,12.042105263157893,10.91339
381,9.068421052631578,8.500895
382,9.56315789473684,6.9405236
383,11.721052631578946,6.003669
384,9.068421052631578,10.086209
385,9.56315789473684,8.267484
386,11.721052631578946,6.9850044
387,12.105263157894736,6.0754223
388,9.56315789473684,8.375582
389,11.721052631578946,7.45181
390,12.105263157894736,6.7749915
391,10.647368421052628,6.204019
392,11.721052631578946,9.4934
393,12.105263157894736,8.490182
394,10.647368421052628,7.806321
395,10.1,7.247572
396,12.105263157894736,11.212066
397,10.647368421052628,10.16915
398,10.1,9.438396
399,12.484210526315792,8.821796
400,10.647368421052628,11.449387
401,10.1,10.592262
402,12.484210526315792,9.972249
403,9.057894736842107,9.397649
404,10.1,10.215338
405,12.484210526315792,9.673427
406,9.057894736842107,9.276159
407,5.663157894736841,8.85464
408,12.484210526315792,9.809043
409,9.057894736842107,9.398895
410,5.663157894736841,9.097934
411,5.557894736842104,8.760247
412,9.057894736842107,11.730268
413,5.663157894736841,11.063478
414,5.557894736842104,10.611689
415,4.773684210526316,10.163946
416,5.663157894736841,8.421396
417,5.557894736842104,8.248118
418,4.773684210526316,8.10409
419,5.705263157894738,7.865305
420,5.557894736842104,5.036048
421,4.773684210526316,5.038494
422,5.705263157894738,4.982703
423,5.963157894736843,4.8961086
424,4.773684210526316,5.1394544
425,5.705263157894738,5.092669
426,5.963157894736843,5.065894
427,6.3578947368421055,4.977001
428,5.705263157894738,4.245399
429,5.963157894736843,4.2478347
430,6.3578947368421055,4.224489
431,7.263157894736841,4.190484
432,5.963157894736843,5.432687
433,6.3578947368421055,5.3109536
434,7.263157894736841,5.2738075
435,6.652631578947368,5.174833
436,6.3578947368421055,5.553595
437,7.263157894736841,5.4373403
438,6.652631578947368,5.394386
439,8.88421052631579,5.3224273
440,7.263157894736841,6.0553484
441,6.652631578947368,5.8704734
442,8.88421052631579,5.772976
443,7.6684210526315795,5.722957
444,6.652631578947368,6.918165
445,8.88421052631579,6.569395
446,7.6684210526315795,6.3471313
447,11.392307692307696,6.250681
448,8.88421052631579,6.261439
449,7.6684210526315795,6.0360856
450,11.392307692307696,5.8796062
451,9.789473684210527,5.783622
452,7.6684210526315795,8.575957
453,11.392307692307696,7.7367525
454,9.789473684210527,7.2066984
455,9.157894736842103,6.906188
456,11.392307692307696,6.970764
457,9.789473684210527,6.527834
458,9.157894736842103,6.2336764
459,8.280000000000001,6.006985
460,9.789473684210527,10.842067
461,9.157894736842103,9.594514
462,8.280000000000001,8.81425
463,12.89090909090909,8.311696
464,9.157894736842103,8.93449
465,8.280000000000001,8.348616
466,12.89090909090909,7.961355
467,12.84444444444444,7.6435747
468,8.280000000000001,8.965494
469,12.89090909090909,8.478913
470,12.84444444444444,8.155458
471,12.099999999999998,7.8698444
472,12.89090909090909,7.935211
473,12.84444444444444,7.668432
474,12.099999999999998,7.4814262
475,11.660000000000002,7.270565
476,12.84444444444444,11.826131
477,12.099999999999998,10.790403
478,11.660000000000002,10.1491
479,7.221052631578946,9.632442
480,12.099999999999998,11.649065
481,11.660000000000002,10.838798
482,7.221052631578946,10.292452
483,4.810526315789473,9.77541
484,11.660000000000002,11.491754
485,7.221052631578946,10.846008
486,4.810526315789473,10.379138
487,4.0473684210526315,9.906165
488,7.221052631578946,11.20629
489,4.810526315789473,10.685667
490,4.0473684210526315,10.292925
491,4.990000000000001,9.8732605
492,4.810526315789473,6.56357
493,4.0473684210526315,6.5014563
494,4.990000000000001,6.3961554
495,3.01578947368421,6.216827
496,4.0473684210526315,4.2278624
497,4.990000000000001,4.2456636
498,3.01578947368421,4.171064
499,2.8999999999999995,4.092082
500,4.990000000000001,3.5861921
501,3.01578947368421,3.5994363
502,2.8999999999999995,3.5462909
503,3.2473684210526326,3.4859939
504,3.01578947368421,4.6535726
505,2.8999999999999995,4.5745764
506,3.2473684210526326,4.5202336
507,2.968421052631579,4.4116597
508,2.8999999999999995,2.7166007
509,3.2473684210526326,2.7071002
510,2.968421052631579,2.6979918
511,3.5315789473684207,2.6611195
512,3.2473684210526326,2.8079731
513,2.968421052631579,2.7886028
514,3.5315789473684207,2.7808146
515,2.8999999999999995,2.7473629
516,2.968421052631579,3.1329908
517,3.5315789473684207,3.1196184
518,2.8999999999999995,3.09173
519,3.1842105263157894,3.0608387
520,3.5315789473684207,2.8376915
521,2.8999999999999995,2.8275313
522,3.1842105263157894,2.8226063
523,3.6526315789473687,2.8092012
524,2.8999999999999995,3.547351
525,3.1842105263157894,3.5105004
526,3.6526315789473687,3.4613056
527,3.48421052631579,3.4007068
528,3.1842105263157894,2.7145996
529,3.6526315789473687,2.7051742
530,3.48421052631579,2.7141254
531,3.4789473684210517,2.6917722
532,3.6526315789473687,3.2731051
533,3.48421052631579,3.214714
534,3.4789473684210517,3.18818
535,2.3473684210526304,3.100624
536,3.48421052631579,3.575008
537,3.4789473684210517,3.4364653
538,2.3473684210526304,3.3856354
539,3.0157894736842117,3.292656
540,3.4789473684210517,3.3859372
541,2.3473684210526304,3.3394394
542,3.0157894736842117,3.3302813
543,2.542105263157894,3.2484918
544,2.3473684210526304,3.4856462
545,3.0157894736842117,3.4245334
546,2.542105263157894,3.4088583
547,2.531578947368421,3.3290868
548,3.0157894736842117,2.2208803
549,2.542105263157894,2.2486892
550,2.531578947368421,2.3096282
551,2.968421052631578,2.333491
552,2.542105263157894,3.377388
553,2.531578947368421,3.34135
554,2.968421052631578,3.3743324
555,2.7700000000000005,3.3404922
556,2.531578947368421,2.4139357
557,2.968421052631578,2.4322517
558,2.7700000000000005,2.5067704
559,2.8444444444444446,2.550406
560,2.968421052631578,2.6906915
561,2.7700000000000005,2.688273
562,2.8444444444444446,2.7503073
563,3.094736842105263,2.77898
564,2.7700000000000005,3.08175
565,2.8444444444444446,3.042965
566,3.094736842105263,3.0754685
567,2.415789473684211,3.039516
568,2.8444444444444446,2.7299123
569,3.094736842105263,2.7258577
570,2.415789473684211,2.7775743
571,2.2789473684210533,2.793129
572,3.094736842105263,2.944904
573,2.415789473684211,2.923781
574,2.2789473684210533,2.963109
575,2.154999999999999,2.9491057
576,2.415789473684211,3.1476388
577,2.2789473684210533,3.119853
578,2.154999999999999,3.146873
579,2.2263157894736842,3.1104407
580,2.2789473684210533,2.3406682
581,2.154999999999999,2.3693075
582,2.2263157894736842,2.4373374
583,2.0631578947368427,2.4822206
584,2.154999999999999,2.381812
585,2.2263157894736842,2.4037197
586,2.0631578947368427,2.471964
587,2.036842105263158,2.518697
588,2.2263157894736842,2.1767278
589,2.0631578947368427,2.2100577
590,2.036842105263158,2.2815053
591,2.189473684210526,2.3324056
592,2.0631578947368427,2.3210435
593,2.036842105263158,2.3436627
594,2.189473684210526,2.4158993
595,2.031578947368421,2.4683654
596,2.036842105263158,2.0747714
597,2.189473684210526,2.1184676
598,2.031578947368421,2.202326
599,2.0578947368421048,2.2706416
600,2.189473684210526,2.1074052
601,2.031578947368421,2.1460664
602,2.0578947368421048,2.2271786
603,1.857894736842106,2.2928042
604,2.031578947368421,2.2868764
605,2.0578947368421048,2.3134468
606,1.857894736842106,2.3906453
607,1.905263157894737,2.4545856
608,2.0578947368421048,2.040631
609,1.857894736842106,2.0871894
610,1.905263157894737,2.1716943
611,1.9684210526315793,2.2430122
612,1.857894736842106,2.144105
613,1.905263157894737,2.1832726
614,1.9684210526315793,2.2651968
615,1.9666666666666663,2.3341072
616,1.905263157894737,1.855905
617,1.9684210526315793,1.9107656
618,1.9666666666666663,1.9992914
619,1.9263157894736844,2.0710201
620,1.9684210526315793,1.9856439
621,1.9666666666666663,2.0333915
622,1.9263157894736844,2.119474
623,2.9368421052631577,2.1907806
624,1.9666666666666663,2.0271604
625,1.9263157894736844,2.0741224
626,2.9368421052631577,2.1599889
627,2.952631578947368,2.23187
628,1.9263157894736844,2.016774
629,2.9368421052631577,2.0639794
630,2.952631578947368,2.1487348
631,2.2210526315789467,2.2189167
632,2.9368421052631577,1.9694884
633,2.952631578947368,2.0184278
634,2.2210526315789467,2.1029043
635,2.1263157894736837,2.1715913
636,2.952631578947368,3.2129965
637,2.2210526315789467,3.1369739
638,2.1263157894736837,3.1724768
639,3.4263157894736835,3.144197
640,2.2210526315789467,2.9049664
641,2.1263157894736837,2.8891325
642,3.4263157894736835,2.9408863
643,2.4684210526315793,2.9532206
644,2.1263157894736837,2.2068589
645,3.4263157894736835,2.2501307
646,2.4684210526315793,2.326652
647,5.578947368421052,2.3817294
648,3.4263157894736835,2.2154348
649,2.4684210526315793,2.2520454
650,5.578947368421052,2.326818
651,10.431578947368415,2.3795216
652,2.4684210526315793,3.6827917
653,5.578947368421052,3.4830298
654,10.431578947368415,3.4511876
655,6.5315789473684225,3.3905559
656,5.578947368421052,2.311881
657,10.431578947368415,2.3334627
658,6.5315789473684225,2.3995123
659,2.868421052631579,2.4223485
660,10.431578947368415,5.6596484
661,6.5315789473684225,4.762696
662,2.868421052631579,4.3808556
663,1.938888888888889,4.2412086
664,6.5315789473684225,8.166711
665,2.868421052631579,6.5076632
666,1.938888888888889,5.6200304
667,1.9299999999999997,5.2903
668,2.868421052631579,5.2123303
669,1.938888888888889,4.572148
670,1.9299999999999997,4.2454715
671,1.857894736842105,3.9415765
672,1.938888888888889,2.598081
673,1.9299999999999997,2.548991
674,1.857894736842105,2.5174747
675,1.8842105263157896,2.3637195
676,1.9299999999999997,1.9339712
677,1.857894736842105,1.9216361
678,1.8842105263157896,1.9353199
679,1.857894736842106,1.9064212
680,1.857894736842105,2.0416646
681,1.8842105263157896,2.014508
682,1.857894736842106,2.0242047
683,2.021052631578947,1.9842818
684,1.8842105263157896,1.8423278
685,1.857894736842106,1.8370433
686,2.021052631578947,1.8516326
687,2.2578947368421054,1.8296151
688,1.857894736842106,1.9511547
689,2.021052631578947,1.9335592
690,2.2578947368421054,1.9356775
691,2.494736842105264,1.8824353
692,2.021052631578947,1.8682158
693,2.2578947368421054,1.8710921
694,2.494736842105264,1.8789103
695,3.438888888888888,1.8471732
696,2.2578947368421054,2.1003878
697,2.494736842105264,2.0905077
698,3.438888888888888,2.087961
699,2.98421052631579,2.0706944
700,2.494736842105264,2.2772462
701,3.438888888888888,2.2550838
702,2.98421052631579,2.2362866
703,2.2842105263157895,2.2055476
704,3.438888888888888,2.4905334
705,2.98421052631579,2.4640932
706,2.2842105263157895,2.4548695
707,1.9578947368421051,2.428239
708,2.98421052631579,3.3938036
709,2.2842105263157895,3.1469116
710,1.9578947368421051,3.0402894
711,2.3631578947368426,2.930903
712,2.2842105263157895,2.8051903
713,1.9578947368421051,2.7742145
714,2.3631578947368426,2.7673512
715,2.2473684210526317,2.6947782
716,1.9578947368421051,2.3033187
717,2.3631578947368426,2.346071
718,2.2473684210526317,2.4186223
719,2.0631578947368427,2.4721088
720,2.3631578947368426,1.9813569
721,2.2473684210526317,2.031586
722,2.0631578947368427,2.1072989
723,2.3578947368421046,2.1608365
724,2.2473684210526317,2.5542142
725,2.0631578947368427,2.5546036
726,2.3578947368421046,2.611631
727,2.273684210526316,2.6384163
728,2.0631578947368427,2.2142282
729,2.3578947368421046,2.2395914
730,2.273684210526316,2.3010116
731,2.547368421052632,2.3364499
732,2.3578947368421046,2.0910063
733,2.273684210526316,2.119376
734,2.547368421052632,2.1853428
735,3.152631578947368,2.2268338
736,2.273684210526316,2.4962034
737,2.547368421052632,2.4911866
738,3.152631578947368,2.5413692
739,3.6052631578947363,2.5581338
740,2.547368421052632,2.2586865
741,3.152631578947368,2.2798197
742,3.6052631578947363,2.33948
743,2.4263157894736844,2.3752208
744,3.152631578947368,2.6878603
745,3.6052631578947363,2.67147
746,2.4263157894736844,2.7170107
747,2.142105263157894,2.7251647
748,3.6052631578947363,3.249073
749,2.4263157894736844,3.167839
750,2.142105263157894,3.1750884
751,2.1421052631578954,3.1207652
752,2.4263157894736844,3.6303444
753,2.142105263157894,3.5322266
754,2.1421052631578954,3.520831
755,1.9999999999999996,3.4821067
756,2.142105263157894,2.3718483
757,2.1421052631578954,2.4092524
758,1.9999999999999996,2.4852047
759,2.1157894736842104,2.5354745
760,2.1421052631578954,2.2297132
761,1.9999999999999996,2.2670789
762,2.1157894736842104,2.3430805
763,2.021052631578947,2.3932924
764,1.9999999999999996,2.2082696
765,2.1157894736842104,2.240277
766,2.021052631578947,2.314575
767,2.021052631578948,2.3642282
768,2.1157894736842104,2.0123565
769,2.021052631578947,2.050669
770,2.021052631578948,2.1290863
771,2.0842105263157893,2.182099
772,2.021052631578947,2.2090073
773,2.021052631578948,2.2297094
774,2.0842105263157893,2.296989
775,2.163157894736842,2.3390687
776,2.021052631578948,2.021273
777,2.0842105263157893,2.051683
778,2.163157894736842,2.1243482
779,2.1333333333333337,2.173527
780,2.0842105263157893,2.0785882
781,2.163157894736842,2.1054432
782,2.1333333333333337,2.1755123
783,2.9157894736842103,2.2237344
784,2.163157894736842,2.1366343
785,2.1333333333333337,2.1609125
786,2.9157894736842103,2.2273197
787,2.5526315789473686,2.2737637
788,2.1333333333333337,2.2229335
789,2.9157894736842103,2.2472138
790,2.5526315789473686,2.3119447
791,2.5736842105263156,2.3597624
792,2.9157894736842103,2.1734452
793,2.5526315789473686,2.2077253
794,2.5736842105263156,2.2796192
795,4.884210526315791,2.3368797
796,2.5526315789473686,3.1351485
797,2.5736842105263156,3.0826645
798,4.884210526315791,3.1154976
799,2.952631578947369,3.0885768
800,2.5736842105263156,2.5013816
801,4.884210526315791,2.5294642
802,2.952631578947369,2.604453
803,3.310526315789474,2.6638725
804,4.884210526315791,2.716064
805,2.952631578947369,2.7250733
806,3.310526315789474,2.7877333
807,12.318750000000003,2.8337238
808,2.952631578947369,5.0084386
809,3.310526315789474,4.480501
810,12.318750000000003,4.269338
811,4.268421052631578,4.183717
812,3.310526315789474,2.7016537
813,12.318750000000003,2.7028532
814,4.268421052631578,2.7647219
815,2.1947368421052635,2.7651374
816,12.318750000000003,3.5685792
817,4.268421052631578,3.408893
818,2.1947368421052635,3.3871293
819,2.294736842105263,3.290485
820,4.268421052631578,9.674288
821,2.1947368421052635,7.3349314
822,2.294736842105263,6.142035
823,2.2631578947368425,5.791006
824,2.1947368421052635,2.8502378
825,2.294736842105263,2.7483873
826,2.2631578947368425,2.7208908
827,2.605263157894737,2.5431504
828,2.294736842105263,2.1993654
829,2.2631578947368425,2.1618485
830,2.605263157894737,2.1621308
831,2.2105263157894735,2.0796282
832,2.2631578947368425,2.3179266
833,2.605263157894737,2.2393832
834,2.2105263157894735,2.195692
835,2.005263157894737,2.081868
836,2.605263157894737,2.1012723
837,2.2105263157894735,2.0464475
838,2.005263157894737,2.013896
839,2.2526315789473683,1.9181039
840,2.2105263157894735,2.5461555
841,2.005263157894737,2.358583
842,2.2526315789473683,2.2411563
843,2.1277777777777778,2.1420515
844,2.005263157894737,1.9379718
845,2.2526315789473683,1.9067738
846,2.1277777777777778,1.8741288
847,5.389473684210526,1.7837801
848,2.2526315789473683,1.9921024
849,2.1277777777777778,1.9449816
850,5.389473684210526,1.9004948
851,7.344999999999999,1.809979
852,2.1277777777777778,2.2340589
853,5.389473684210526,2.1772826
854,7.344999999999999,2.1219242
855,7.46315789473684,2.0488665
856,5.389473684210526,2.0713732
857,7.344999999999999,2.081051
858,7.46315789473684,2.078706
859,7.344444444444445,2.0738878
860,7.344999999999999,5.016176
861,7.46315789473684,4.0986743
862,7.344444444444445,3.655694
863,9.984210526315792,3.4642663
864,7.46315789473684,5.6490064
865,7.344444444444445,4.654906
866,9.984210526315792,4.124777
867,3.4526315789473685,3.8603215
868,7.344444444444445,6.636715
869,9.984210526315792,5.646405
870,3.4526315789473685,5.10432
871,3.2105263157894743,4.8246
872,9.984210526315792,6.8511734
873,3.4526315789473685,5.9620676
874,3.2105263157894743,5.4444227
875,3.136842105263158,5.131364
876,3.4526315789473685,9.4578905
877,3.2105263157894743,7.8511124
878,3.136842105263158,6.827528
879,2.789473684210526,6.2578416
