,PM2.5,RF_diff
202,6.778947368421054,4.829936536555515
203,2.3789473684210525,4.985812284528744
204,7.884210526315785,6.987832974949997
205,6.778947368421054,6.203047195419792
206,2.3789473684210525,5.288897753504458
207,2.4199999999999995,5.080448947743577
208,6.778947368421054,7.329237569323256
209,2.3789473684210525,6.4568883214426815
210,2.4199999999999995,5.815853175082214
211,2.3263157894736834,5.368012569626035
212,2.3789473684210525,6.184361815364064
213,2.4199999999999995,5.890640412260975
214,2.3263157894736834,5.641476400636207
215,2.2789473684210524,5.569835830149332
216,2.4199999999999995,2.164385825496395
217,2.3263157894736834,2.1356497159648966
218,2.2789473684210524,2.3313381756870846
219,2.810526315789473,2.3259459062163166
220,2.3263157894736834,2.5559141017419593
221,2.2789473684210524,2.613228072953232
222,2.810526315789473,2.722671121339037
223,2.675,2.8742565057199947
224,2.2789473684210524,2.4067323562291265
225,2.810526315789473,2.503461979033256
226,2.675,2.5871832855705645
227,2.331578947368421,2.776787528187336
228,2.810526315789473,2.3262464145673145
229,2.675,2.4940134581376907
230,2.331578947368421,2.5498508445018593
231,6.4368421052631595,2.7484177198947206
232,2.675,2.9967316584913553
233,2.331578947368421,3.001075816339423
234,6.4368421052631595,3.107265085080825
235,6.578947368421051,3.0588918632189683
236,2.331578947368421,2.7421612623283496
237,6.4368421052631595,2.826925278878218
238,6.578947368421051,2.886563511839107
239,1.8399999999999999,3.0019239692845368
240,6.4368421052631595,2.3082706765829424
241,6.578947368421051,2.3668153813747006
242,1.8399999999999999,2.3649534707608963
243,2.1947368421052627,2.5144277413728267
244,6.578947368421051,7.185674713886701
245,1.8399999999999999,5.573308368456846
246,2.1947368421052627,4.310572764240559
247,2.3157894736842106,3.6461319745184584
248,1.8399999999999999,6.894189685201077
249,2.1947368421052627,5.451875676200614
250,2.3157894736842106,4.516464650917844
251,3.673684210526316,3.958600798785106
252,2.1947368421052627,1.6182721861965557
253,2.3157894736842106,1.4836198066268143
254,3.673684210526316,1.5651455454646857
255,5.626315789473683,1.6759687555609508
256,2.3157894736842106,2.5354298295045887
257,3.673684210526316,2.4683461766249573
258,5.626315789473682,2.4926190131751493
259,9.610526315789473,2.474856797203259
260,3.673684210526316,2.5282506349213323
261,5.626315789473682,2.720182411379888
262,9.610526315789473,2.6981889470266545
263,5.43157894736842,2.6718664515643553
264,5.626315789473682,3.7153414094860544
265,9.610526315789473,3.5472709153992596
266,5.43157894736842,3.196370513165337
267,7.515000000000001,3.000800948692806
268,9.610526315789473,5.526733565187295
269,5.43157894736842,5.486046729949828
270,7.515000000000001,5.383512446123118
271,8.547368421052628,5.183190503874844
272,5.43157894736842,8.011803659185087
273,7.515000000000001,6.549661394555409
274,8.547368421052628,6.031003657104055
275,3.4263157894736835,5.492466664689118
276,7.515000000000001,4.31623525778701
277,8.547368421052628,3.7872614417319532
278,3.4263157894736835,3.735416892898118
279,2.1421052631578954,3.5331250194728856
280,8.547368421052628,7.2129025127104995
281,3.4263157894736835,6.717358064561702
282,2.1421052631578954,6.173596293865614
283,1.98,5.365575205560461
284,3.4263157894736835,7.865749362664575
285,2.1421052631578954,6.461343137455917
286,1.98,6.040481573846529
287,2.6473684210526316,5.04704813841999
288,2.1421052631578954,3.3591273439084732
289,1.98,3.19207194469935
290,2.6473684210526316,2.792262629017119
291,1.6263157894736842,2.8681628988211583
292,1.98,2.11921263087364
293,2.6473684210526316,2.1673325013408564
294,1.6263157894736842,2.196533241105396
295,1.8894736842105266,2.1992343255310987
296,2.6473684210526316,2.0663951439329193
297,1.6263157894736842,2.0318316711228603
298,1.8894736842105266,2.08784359773823
299,2.921052631578948,2.2362869950750035
300,1.6263157894736842,2.989634771664479
301,1.8894736842105266,3.156078051143787
302,2.921052631578948,3.441453265171906
303,1.931578947368421,3.496214508182117
304,1.8894736842105266,1.4920139629284042
305,2.921052631578948,1.4828354883600285
306,1.931578947368421,1.4203660295500105
307,1.78421052631579,1.4272679728389521
308,2.921052631578948,2.006421711988249
309,1.931578947368421,2.1299237457845166
310,1.78421052631579,2.1840658394975794
311,1.6799999999999997,2.1795738108102958
312,1.931578947368421,2.9449847172142003
313,1.78421052631579,2.756522089527893
314,1.6799999999999997,2.7558710108997606
315,1.7684210526315791,2.65814096289281
316,1.78421052631579,1.842429407740938
317,1.6799999999999997,1.8424887906570162
318,1.7684210526315791,1.821593255781082
319,2.0894736842105264,1.8611298454854892
320,1.6799999999999997,1.7836600990021112
321,1.7684210526315791,1.8067718506245836
322,2.0894736842105264,1.8520092161405737
323,1.8842105263157896,1.8624353153977355
324,1.7684210526315791,1.7169269573544694
325,2.0894736842105264,1.869428702509842
326,1.8842105263157896,2.054491849943707
327,1.7736842105263162,2.151238518704471
328,2.0894736842105264,1.8555864450097066
329,1.8842105263157896,2.0096574435730714
330,1.7736842105263162,2.194321505969269
331,2.9368421052631586,2.352008847179225
332,1.8842105263157896,2.1993887825238887
333,1.7736842105263162,2.2453434959937733
334,2.9368421052631586,2.2895461800767345
335,4.921052631578948,2.3298742306677487
336,1.7736842105263162,1.898347340877069
337,2.9368421052631586,1.948786823429796
338,4.921052631578948,2.1013722701146498
339,3.5500000000000007,2.3191621238946616
340,2.9368421052631586,1.8311400558437532
341,4.921052631578948,1.9572830457654624
342,3.5500000000000007,1.9863159388039362
343,5.268421052631579,2.074024783148763
344,4.921052631578948,3.193380756708293
345,3.5500000000000007,3.4391414625808236
346,5.268421052631579,3.8174304804127157
347,5.23157894736842,3.291776756791248
348,3.5500000000000007,4.027282914725705
349,5.268421052631579,3.555450972822431
350,5.23157894736842,3.340258782770035
351,5.28421052631579,3.1253172427496354
352,5.268421052631579,3.3404282865927737
353,5.23157894736842,3.449939634082038
354,5.28421052631579,3.4407213338957634
355,5.0210526315789465,3.2527469813346785
356,5.23157894736842,4.73191566833865
357,5.28421052631579,4.311973595548245
358,5.0210526315789465,4.198977950936805
359,6.089473684210527,4.092422662007285
360,5.28421052631579,4.987593778937319
361,5.0210526315789465,4.650136960082516
362,6.089473684210527,4.748776213764905
363,9.157894736842103,4.690788273080823
364,5.0210526315789465,5.267852239115951
365,6.089473684210527,4.929627524588322
366,9.157894736842103,4.468143077898955
367,13.068421052631578,4.222795575132692
368,6.089473684210527,5.064200790705655
369,9.157894736842103,4.68456636077737
370,13.068421052631578,4.405669114813093
371,12.042105263157893,4.106345629049568
372,9.157894736842103,5.708183947968038
373,13.068421052631578,5.050325763038466
374,12.042105263157893,4.407210452812659
375,9.068421052631578,3.8061391008644527
376,13.068421052631578,7.951452293418324
377,12.042105263157893,6.197400466831731
378,9.068421052631578,5.627523988634125
379,9.56315789473684,5.021182753258872
380,12.042105263157893,10.251472522022134
381,9.068421052631578,6.342879892603116
382,9.56315789473684,5.557207999850681
383,11.721052631578946,5.287187048369858
384,9.068421052631578,10.138585729295643
385,9.56315789473684,9.29340639399455
386,11.721052631578946,8.416108558896681
387,12.105263157894736,7.100813479628316
388,9.56315789473684,8.549570612004791
389,11.721052631578946,7.494356903900323
390,12.105263157894736,7.212181399197059
391,10.647368421052628,6.8952924001838465
392,11.721052631578946,9.291121181070265
393,12.105263157894736,8.845621814122838
394,10.647368421052628,8.518398237069743
395,10.1,8.048692574401118
396,12.105263157894736,10.627242009505066
397,10.647368421052628,9.796169822574955
398,10.1,8.715546912622397
399,12.484210526315792,7.914732862923477
400,10.647368421052628,11.852274056941932
401,10.1,11.500765130396987
402,12.484210526315792,10.70125072875101
403,9.057894736842107,9.923705565779116
404,10.1,10.009433690049292
405,12.484210526315792,9.189391349300346
406,9.057894736842107,8.753955826175522
407,5.663157894736841,8.061675531829993
408,12.484210526315792,8.736345251609817
409,9.057894736842107,7.496763890877384
410,5.663157894736841,6.738463059941397
411,5.557894736842104,6.279843670730876
412,9.057894736842107,12.150821604410131
413,5.663157894736841,11.07174272181275
414,5.557894736842104,9.58715978312293
415,4.773684210526314,9.509433171047966
416,5.663157894736841,8.64911474923551
417,5.557894736842104,8.112525534806354
418,4.773684210526316,7.6565948823868535
419,5.705263157894738,7.171172733352165
420,5.557894736842104,5.582290161577115
421,4.773684210526316,5.626202786394199
422,5.705263157894738,5.0652808402178335
423,5.963157894736843,5.424979045801691
424,4.773684210526316,5.255493312182951
425,5.705263157894738,5.537524946709508
426,5.963157894736843,5.203578143058807
427,6.3578947368421055,4.958625191468757
428,5.705263157894738,4.5905743101436585
429,5.963157894736843,4.742134540401909
430,6.3578947368421055,4.594983189616139
431,7.263157894736841,4.440553400168082
432,5.963157894736843,5.6597689358886845
433,6.3578947368421055,5.499869931616837
434,7.263157894736841,5.4730978760535
435,6.652631578947368,5.40745673452346
436,6.3578947368421055,5.842821769564001
437,7.263157894736841,5.6087299768829135
438,6.652631578947368,5.611462541613016
439,8.88421052631579,5.6181033981349735
440,7.263157894736841,6.241475947851775
441,6.652631578947368,5.47964583304773
442,8.88421052631579,5.200014129181463
443,7.6684210526315795,5.649728515124116
444,6.652631578947368,7.628939909214056
445,8.88421052631579,7.920591827674608
446,7.6684210526315795,7.937779188131021
447,11.392307692307696,8.348886114725486
448,8.88421052631579,6.508732755902074
449,7.6684210526315795,6.436524709877931
450,11.392307692307696,6.381296499413683
451,9.789473684210527,6.477375851428821
452,7.6684210526315795,8.697480710924964
453,11.392307692307696,8.06829607164402
454,9.789473684210527,7.6200872736744625
455,9.157894736842103,7.3593759771828555
456,11.392307692307696,7.5068899463057654
457,9.789473684210527,7.340774252734148
458,9.157894736842103,7.472429218087498
459,8.280000000000001,7.375975799470492
460,9.789473684210527,11.162156694019036
461,9.157894736842103,9.997625026916007
462,8.280000000000001,8.86703638210279
463,12.89090909090909,8.384182926278914
464,9.157894736842103,8.762718143967287
465,8.280000000000001,7.631528325461835
466,12.89090909090909,7.455670095908781
467,12.84444444444444,7.24473917071583
468,8.280000000000001,9.178187644561332
469,12.89090909090909,8.7493653821663
470,12.84444444444444,8.290416704520796
471,12.099999999999998,8.074787374486405
472,12.89090909090909,8.048160827338522
473,12.84444444444444,7.83010900802862
474,12.099999999999998,7.552518467681157
475,11.660000000000002,7.418543391275891
476,12.84444444444444,12.957506289823767
477,12.099999999999998,11.606662607509932
478,11.660000000000002,10.674353568680807
479,7.221052631578946,10.05778448974746
480,12.099999999999998,13.092164193976327
481,11.660000000000002,12.521542763226627
482,7.221052631578946,11.893855177728065
483,4.810526315789473,11.599684065039597
484,11.660000000000002,12.060670434487255
485,7.221052631578946,11.683367107893693
486,4.810526315789473,11.626110138196168
487,4.0473684210526315,11.6935597114754
488,7.221052631578946,11.303918910177973
489,4.810526315789473,11.062061250090817
490,4.0473684210526315,10.803859564376706
491,4.990000000000001,10.315416585461348
492,4.810526315789473,6.177808863486722
493,4.0473684210526315,6.229191103956989
494,4.990000000000001,6.543711257035475
495,3.01578947368421,6.472173590090674
496,4.0473684210526315,4.37479223422382
497,4.990000000000001,4.354671529031908
498,3.01578947368421,4.193965362891515
499,2.8999999999999995,4.458377449265774
500,4.990000000000001,3.460703262236744
501,3.01578947368421,3.425506051298007
502,2.8999999999999995,3.0938086717792253
503,3.2473684210526326,3.038458451188932
504,3.01578947368421,4.96679545803278
505,2.8999999999999995,4.870261919673677
506,3.2473684210526326,4.452345374265071
507,2.968421052631579,4.1759725013656706
508,2.8999999999999995,2.5454691778710647
509,3.2473684210526326,2.5560010787117364
510,2.968421052631579,2.364538513991251
511,3.5315789473684207,2.1934021879366083
512,3.2473684210526326,2.531519319742345
513,2.968421052631579,2.424814673215516
514,3.5315789473684207,2.506685580041443
515,2.8999999999999995,2.4040767410809
516,2.968421052631579,3.2246362529255714
517,3.5315789473684207,3.254964347833269
518,2.8999999999999995,3.59660369812012
519,3.1842105263157894,3.4634389006624815
520,3.5315789473684207,2.8278426014444884
521,2.8999999999999995,3.00045810020589
522,3.1842105263157894,3.592126223502226
523,3.6526315789473687,3.7060646488503783
524,2.8999999999999995,3.665494320758988
525,3.1842105263157894,3.6146908282799384
526,3.6526315789473687,3.9009073191949533
527,3.48421052631579,3.9831932478120606
528,3.1842105263157894,2.763583458561052
529,3.6526315789473687,2.8118392359797926
530,3.48421052631579,2.9760305387260395
531,3.4789473684210517,2.903494063882287
532,3.6526315789473687,3.3811753570280567
533,3.48421052631579,3.3647029153741554
534,3.4789473684210517,3.440827250882071
535,2.3473684210526304,3.443982528196318
536,3.48421052631579,3.761558364833153
537,3.4789473684210517,3.7081085157172256
538,2.3473684210526304,3.9300220378685884
539,3.0157894736842117,4.096297433223547
540,3.4789473684210517,3.5278699016647144
541,2.3473684210526304,3.358947923453112
542,3.0157894736842117,3.3430339995320315
543,2.542105263157894,3.4748260851064687
544,2.3473684210526304,3.4440273835155875
545,3.0157894736842117,3.3349823994434455
546,2.542105263157894,3.3050422563937643
547,2.531578947368421,3.2853964575710517
548,3.0157894736842117,1.9897536314346014
549,2.542105263157894,1.8790839534010173
550,2.531578947368421,1.799167403100098
551,2.968421052631578,1.6187511955572695
552,2.542105263157894,3.204543531911753
553,2.531578947368421,3.34971453008895
554,2.968421052631578,3.47914423019577
555,2.7700000000000005,3.4066172904262784
556,2.531578947368421,2.799997887053975
557,2.968421052631578,3.039986349825254
558,2.7700000000000005,3.2641815997327237
559,2.8444444444444446,3.6089770247975776
560,2.968421052631578,2.6298230615131173
561,2.7700000000000005,2.595481853629486
562,2.8444444444444446,2.492117653781247
563,3.094736842105263,2.552643659662518
564,2.7700000000000005,3.2183119676630687
565,2.8444444444444446,3.378865191475227
566,3.094736842105263,3.6523786214848633
567,2.415789473684211,3.5738908630320045
568,2.8444444444444446,2.891642421821132
569,3.094736842105263,2.9516628994669794
570,2.415789473684211,2.936115160408946
571,2.2789473684210533,2.9101946203958073
572,3.094736842105263,2.9447102140538752
573,2.415789473684211,2.9666333121335584
574,2.2789473684210533,2.95473407502325
575,2.154999999999999,3.0604147945239504
576,2.415789473684211,3.135675450897362
577,2.2789473684210533,2.9764467816775366
578,2.154999999999999,3.056602851749334
579,2.2263157894736842,3.0913713307273127
580,2.2789473684210533,2.3037645026233555
581,2.154999999999999,2.394787295758157
582,2.2263157894736842,2.4858901172159107
583,2.0631578947368427,2.441052836579266
584,2.154999999999999,2.3329549855896525
585,2.2263157894736842,2.4600114081555775
586,2.0631578947368427,2.560772584845912
587,2.036842105263158,2.5989518686220463
588,2.2263157894736842,2.180533296697776
589,2.0631578947368427,2.2546162610572633
590,2.036842105263158,2.2776240520805002
591,2.189473684210526,2.3081537979109554
592,2.0631578947368427,2.287051355382404
593,2.036842105263158,2.5065484495592245
594,2.189473684210526,2.5388876812575765
595,2.031578947368421,2.454988025753107
596,2.036842105263158,2.1462622274890366
597,2.189473684210526,2.1967468406388906
598,2.031578947368421,2.209155715206871
599,2.0578947368421048,2.1747998403494195
600,2.189473684210526,2.103223508907168
601,2.031578947368421,2.1135142227972543
602,2.0578947368421048,2.0729957322585646
603,1.857894736842106,2.1782263619880617
604,2.031578947368421,2.279861079320311
605,2.0578947368421048,2.4019371346308227
606,1.857894736842106,2.421981425737936
607,1.905263157894737,2.351041910476869
608,2.0578947368421048,2.0385400019603077
609,1.857894736842106,2.048747137265198
610,1.905263157894737,2.029757001061464
611,1.9684210526315793,2.164821898386924
612,1.857894736842106,2.106999607758041
613,1.905263157894737,2.1833153941532055
614,1.9684210526315793,2.185305107247947
615,1.9666666666666663,2.1987546237246067
616,1.905263157894737,1.8760770948127763
617,1.9684210526315793,1.9243262564138544
618,1.9666666666666663,1.9858468182253501
619,1.9263157894736844,2.007214101102798
620,1.9684210526315793,1.9793157391368887
621,1.9666666666666663,2.0869328376702847
622,1.9263157894736844,2.111057597465611
623,2.9368421052631577,2.214319364317027
624,1.9666666666666663,2.014439326752587
625,1.9263157894736844,2.024240740805917
626,2.9368421052631577,2.0771008398610906
627,2.952631578947368,2.1201986482685617
628,1.9263157894736844,2.004678523398628
629,2.9368421052631577,2.01286298429193
630,2.952631578947368,2.03836450924507
631,2.2210526315789467,2.0320557252109186
632,2.9368421052631577,2.0098584731366023
633,2.952631578947368,1.9975092303053987
634,2.2210526315789467,1.98657162922692
635,2.1263157894736837,2.0341578382562457
636,2.952631578947368,3.0902312031131345
637,2.2210526315789467,3.278334440286905
638,2.1263157894736837,3.669118994399043
639,3.4263157894736835,3.245995830080756
640,2.2210526315789467,2.7960228464228334
641,2.1263157894736837,2.926996343003174
642,3.4263157894736835,3.2709065362731433
643,2.4684210526315793,3.0450781554876576
644,2.1263157894736837,2.2597726457984493
645,3.4263157894736835,2.27926130494252
646,2.4684210526315793,2.2244240716249335
647,5.578947368421052,2.4629605870401274
648,3.4263157894736835,2.2587766033751735
649,2.4684210526315793,2.3109527134201384
650,5.578947368421052,2.3721582710097766
651,10.431578947368415,2.3846571920641755
652,2.4684210526315793,3.532288384049923
653,5.578947368421052,3.4044341311540522
654,10.431578947368415,3.1445897139275054
655,6.5315789473684225,3.029928124717868
656,5.578947368421052,2.488690700151557
657,10.431578947368415,2.5721813130311437
658,6.5315789473684225,2.6321727813849796
659,2.868421052631579,2.6851038074797953
660,10.431578947368415,5.077151602700214
661,6.5315789473684225,3.987556930261352
662,2.868421052631579,3.284009245127259
663,1.938888888888889,3.2772058626646245
664,6.5315789473684225,8.509046003415683
665,2.868421052631579,6.391022405979796
666,1.938888888888889,5.806104777585162
667,1.9299999999999997,6.214754745686663
668,2.868421052631579,5.3786332351799215
669,1.938888888888889,4.702878986605348
670,1.9299999999999997,4.562899870651485
671,1.857894736842105,4.4325629891214495
672,1.938888888888889,2.786122624311209
673,1.9299999999999997,2.6543944325457605
674,1.857894736842105,2.5883489745826243
675,1.8842105263157896,2.6675618828651473
676,1.9299999999999997,2.0230442821955426
677,1.857894736842105,2.236770586868349
678,1.8842105263157896,2.115096804296463
679,1.857894736842106,2.1767652636829005
680,1.857894736842105,2.006809475536489
681,1.8842105263157896,2.0308989479242263
682,1.857894736842106,2.097847440279357
683,2.021052631578947,2.077833195894458
684,1.8842105263157896,1.9202551888187176
685,1.857894736842106,2.0045421381179866
686,2.021052631578947,2.048719701690424
687,2.2578947368421054,2.188376295189216
688,1.857894736842106,1.9830301072498813
689,2.021052631578947,2.3496041070227354
690,2.2578947368421054,2.3886306940908604
691,2.494736842105264,2.567654196204459
692,2.021052631578947,1.9612626106867714
693,2.2578947368421054,2.0305409716985388
694,2.494736842105264,2.035025226622274
695,3.438888888888888,2.0517987688735957
696,2.2578947368421054,2.0978348000667513
697,2.494736842105264,2.080615146851317
698,3.438888888888888,2.1066485507781283
699,2.98421052631579,2.1709337956588466
700,2.494736842105264,2.4155206527014124
701,3.438888888888888,2.26059136585314
702,2.98421052631579,2.225611359119838
703,2.2842105263157895,2.294282949504355
704,3.438888888888888,2.8654485034077926
705,2.98421052631579,2.536191703395926
706,2.2842105263157895,2.4507878022687257
707,1.9578947368421051,2.473120886774799
708,2.98421052631579,3.43405642605034
709,2.2842105263157895,2.9615984807810185
710,1.9578947368421051,2.5590679277131043
711,2.3631578947368426,2.406621814256565
712,2.2842105263157895,3.0627186534353736
713,1.9578947368421051,3.060714626027731
714,2.3631578947368426,3.1459858094950652
715,2.2473684210526317,3.14021706142314
716,1.9578947368421051,2.365182072873399
717,2.3631578947368426,2.218760554343048
718,2.2473684210526317,2.258050797973842
719,2.0631578947368427,2.4114270355129976
720,2.3631578947368426,1.9453436848450263
721,2.2473684210526317,1.888939691685843
722,2.0631578947368427,1.9492660277369311
723,2.3578947368421046,1.9866895070369637
724,2.2473684210526317,2.5092427057359816
725,2.0631578947368427,2.581767674053895
726,2.3578947368421046,2.7661083284855774
727,2.273684210526316,2.7785145471642974
728,2.0631578947368427,2.3074166422263733
729,2.3578947368421046,2.298723263610356
730,2.273684210526316,2.4486212609980416
731,2.547368421052632,2.538342520557106
732,2.3578947368421046,2.04313133766996
733,2.273684210526316,1.9809577264217362
734,2.547368421052632,2.0100961749454673
735,3.152631578947368,2.1930233713342653
736,2.273684210526316,2.487843056213158
737,2.547368421052632,2.5740896411984484
738,3.152631578947368,2.61171268583649
739,3.6052631578947363,2.724148843168368
740,2.547368421052632,2.405085075968915
741,3.152631578947368,2.6153856436503546
742,3.6052631578947363,2.755029639406031
743,2.4263157894736844,2.8946562743133404
744,3.152631578947368,2.7201958794231653
745,3.6052631578947363,2.787861531953066
746,2.4263157894736844,2.8128026807468385
747,2.142105263157894,2.9072544740231567
748,3.6052631578947363,3.0866276343272565
749,2.4263157894736844,2.8559943692059586
750,2.142105263157894,2.9014651901974724
751,2.1421052631578954,2.9757967764567614
752,2.4263157894736844,3.627213578463053
